ht_type,label,k,rep,set_mops,fill,capacity,fill_factor,exit,status,log
12,dramblast-p,31,1,2447,1522525464,2147483648,0.708981167525053,0,ok,dramblast-p_ht12_k31_r1_20260920-142953.log
12,dramblast-p,31,2,2538,1522525464,2147483648,0.708981167525053,0,ok,dramblast-p_ht12_k31_r2_20260920-142953.log
12,dramblast-p,31,3,2441,1522525464,2147483648,0.708981167525053,0,ok,dramblast-p_ht12_k31_r3_20260920-142953.log
12,dramblast-p,31,4,2480,1522525464,2147483648,0.708981167525053,0,ok,dramblast-p_ht12_k31_r4_20260920-142953.log
12,dramblast-p,31,5,2539,1522525464,2147483648,0.708981167525053,0,ok,dramblast-p_ht12_k31_r5_20260920-142953.log
12,dramblast-p,32,1,2458,1556257953,2147483648,0.7246890817768872,0,ok,dramblast-p_ht12_k32_r1_20260920-142953.log
12,dramblast-p,32,2,2503,1556257953,2147483648,0.7246890817768872,0,ok,dramblast-p_ht12_k32_r2_20260920-142953.log
12,dramblast-p,32,3,2415,1556257953,2147483648,0.7246890817768872,0,ok,dramblast-p_ht12_k32_r3_20260920-142953.log
12,dramblast-p,32,4,2495,1556257953,2147483648,0.7246890817768872,0,ok,dramblast-p_ht12_k32_r4_20260920-142953.log
12,dramblast-p,32,5,2445,1556257953,2147483648,0.7246890817768872,0,ok,dramblast-p_ht12_k32_r5_20260920-142953.log
