ht_type,label,k,rep,set_mops,fill,capacity,fill_factor,exit,status,log
8,dramhit,20,3,1297,1119887688,2147483648,0.521488,0,ok,dramhit_ht8_k20_r3_20260918-215435.log
8,dramhit,20,4,1319,1119887688,2147483648,0.521488,0,ok,dramhit_ht8_k20_r4_20260918-215435.log
8,dramhit,20,5,1295,1119887688,2147483648,0.521488,0,ok,dramhit_ht8_k20_r5_20260918-215435.log
8,dramhit,21,1,1474,1161736784,2147483648,0.540976,0,ok,dramhit_ht8_k21_r1_20260918-215435.log
8,dramhit,21,2,1464,1161736784,2147483648,0.540976,0,ok,dramhit_ht8_k21_r2_20260918-215435.log
8,dramhit,21,3,1474,1161736784,2147483648,0.540976,0,ok,dramhit_ht8_k21_r3_20260918-215435.log
8,dramhit,21,4,1468,1161736784,2147483648,0.540976,0,ok,dramhit_ht8_k21_r4_20260918-215435.log
8,dramhit,21,5,1477,1161736784,2147483648,0.540976,0,ok,dramhit_ht8_k21_r5_20260918-215435.log
8,dramhit,22,1,1467,1201060325,2147483648,0.559287,0,ok,dramhit_ht8_k22_r1_20260918-215435.log
8,dramhit,22,2,1476,1201060325,2147483648,0.559287,0,ok,dramhit_ht8_k22_r2_20260918-215435.log
8,dramhit,22,3,1474,1201060325,2147483648,0.559287,0,ok,dramhit_ht8_k22_r3_20260918-215435.log
8,dramhit,22,4,1474,1201060325,2147483648,0.559287,0,ok,dramhit_ht8_k22_r4_20260918-215435.log
8,dramhit,22,5,1473,1201060325,2147483648,0.559287,0,ok,dramhit_ht8_k22_r5_20260918-215435.log
8,dramhit,23,1,1479,1239041403,2147483648,0.576974,0,ok,dramhit_ht8_k23_r1_20260918-215435.log
8,dramhit,23,2,1481,1239041403,2147483648,0.576974,0,ok,dramhit_ht8_k23_r2_20260918-215435.log
8,dramhit,23,3,1479,1239041403,2147483648,0.576974,0,ok,dramhit_ht8_k23_r3_20260918-215435.log
8,dramhit,23,4,1480,1239041403,2147483648,0.576974,0,ok,dramhit_ht8_k23_r4_20260918-215435.log
8,dramhit,23,5,1476,1239041403,2147483648,0.576974,0,ok,dramhit_ht8_k23_r5_20260918-215435.log
8,dramhit,24,1,1480,1276170020,2147483648,0.594263,0,ok,dramhit_ht8_k24_r1_20260918-215435.log
8,dramhit,24,2,1496,1276170020,2147483648,0.594263,0,ok,dramhit_ht8_k24_r2_20260918-215435.log
8,dramhit,24,3,1477,1276170020,2147483648,0.594263,0,ok,dramhit_ht8_k24_r3_20260918-215435.log
8,dramhit,24,4,1492,1276170020,2147483648,0.594263,0,ok,dramhit_ht8_k24_r4_20260918-215435.log
8,dramhit,24,5,1477,1276170020,2147483648,0.594263,0,ok,dramhit_ht8_k24_r5_20260918-215435.log
8,dramhit,25,1,1513,1312661553,2147483648,0.611256,0,ok,dramhit_ht8_k25_r1_20260918-215435.log
8,dramhit,25,2,1462,1312661553,2147483648,0.611256,0,ok,dramhit_ht8_k25_r2_20260918-215435.log
8,dramhit,25,3,1510,1312661553,2147483648,0.611256,0,ok,dramhit_ht8_k25_r3_20260918-215435.log
8,dramhit,25,4,1461,1312661553,2147483648,0.611256,0,ok,dramhit_ht8_k25_r4_20260918-215435.log
8,dramhit,25,5,1513,1312661553,2147483648,0.611256,0,ok,dramhit_ht8_k25_r5_20260918-215435.log
8,dramhit,26,1,1490,1348653266,2147483648,0.628016,0,ok,dramhit_ht8_k26_r1_20260918-215435.log
8,dramhit,26,2,1528,1348653266,2147483648,0.628016,0,ok,dramhit_ht8_k26_r2_20260918-215435.log
8,dramhit,26,3,1489,1348653266,2147483648,0.628016,0,ok,dramhit_ht8_k26_r3_20260918-215435.log
8,dramhit,26,4,1521,1348653266,2147483648,0.628016,0,ok,dramhit_ht8_k26_r4_20260918-215435.log
8,dramhit,26,5,1487,1348653266,2147483648,0.628016,0,ok,dramhit_ht8_k26_r5_20260918-215435.log
8,dramhit,27,1,1363,1384192355,2147483648,0.644565,0,ok,dramhit_ht8_k27_r1_20260918-215435.log
8,dramhit,27,2,1343,1384192355,2147483648,0.644565,0,ok,dramhit_ht8_k27_r2_20260918-215435.log
8,dramhit,27,3,1364,1384192355,2147483648,0.644565,0,ok,dramhit_ht8_k27_r3_20260918-215435.log
8,dramhit,27,4,1341,1384192355,2147483648,0.644565,0,ok,dramhit_ht8_k27_r4_20260918-215435.log
8,dramhit,27,5,1365,1384192355,2147483648,0.644565,0,ok,dramhit_ht8_k27_r5_20260918-215435.log
8,dramhit,28,1,1521,1419320396,2147483648,0.660923,0,ok,dramhit_ht8_k28_r1_20260918-215435.log
8,dramhit,28,2,1349,1419320396,2147483648,0.660923,0,ok,dramhit_ht8_k28_r2_20260918-215435.log
8,dramhit,28,3,1521,1419320396,2147483648,0.660923,0,ok,dramhit_ht8_k28_r3_20260918-215435.log
8,dramhit,28,4,1349,1419320396,2147483648,0.660923,0,ok,dramhit_ht8_k28_r4_20260918-215435.log
